id,ts,symbol,name,current_price,market_cap,market_cap_rank,total_volume,price_change_24h,price_change_7d,volume_to_mcap,final_score,risk_level,bucket,future_price_6h,future_return_6h,target_up_6h_3pct,rank_strength,score_x_liquidity,score_x_rank,price_lag_1,price_lag_2,score_lag_1,score_lag_2,volume_to_mcap_lag_1,rank_lag_1,price_return_1,price_return_2,score_delta_1,volume_to_mcap_delta_1,rank_change_1
110,2026-03-29 21:01:27.355962,VSN,Vision,0.051308,187651776.0,173,4199615.0,-1.17261,-1.3620813854077674,0.022379830820252935,0.3415830169153723,Medium,speculative,0.058146,0.1332735635768302,1,0.005780346820809248,0.007644570129637629,0.0019744683058692037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2026-03-29 21:01:27.355962,VVV,Venice Token,5.99,269845907.0,133,9813042.0,0.10663,1.247407128835705,0.03636535424641442,0.5461141391893705,Medium,balanced,7.09,0.18363939899833048,1,0.007518796992481203,0.019859634130597128,0.004106121347288499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,2026-03-29 21:01:27.355962,WAL,Walrus,0.066339,148698809.0,204,6793281.0,-5.79735,-14.367916229022585,0.04568483800028284,0.025943019138468512,High,speculative,0.069608,0.0492771974253457,1,0.004901960784313725,0.0011852026265791714,0.0001271716624434731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2026-03-29 21:01:27.355962,WBT,WhiteBIT Coin,51.39,10965843006.0,12,26082061.0,-0.73854,-3.7809126191276596,0.0023784820725346067,0.3981284925091667,Low,balanced,51.08,-0.006032302004281033,0,0.08333333333333333,0.0009469414819982814,0.03317737437576389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2026-03-29 21:01:27.355962,WFI,WeFi,2.12,174113922.0,183,1244022.0,-0.88159,0.3838937709905733,0.007144873802796769,0.395299729210353,Medium,speculative,2.17,0.023584905660377273,1,0.00546448087431694,0.002824366679487708,0.002160107809892639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2026-03-29 21:01:27.355962,WIF,dogwifhat,0.172674,172331357.0,185,32077111.0,-3.73245,0.7757558283889943,0.186136241009232,0.48810311374917426,Medium,speculative,0.176988,0.024983494909482682,1,0.005405405405405406,0.09085367881817288,0.0026383952094549963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2026-03-29 21:01:27.355962,WLD,Worldcoin,0.275382,854069719.0,74,97051482.0,0.05531,-10.884762639290843,0.11363414466167251,0.4953524196778414,Medium,balanced,0.249862,-0.09267127117967047,0,0.013513513513513514,0.05628894851618134,0.006693951617268127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2026-03-29 21:01:27.355962,WLFI,World Liberty Financial,0.09856,2834713492.0,36,35950754.0,-0.31212,1.24837546178104,0.012682323663911216,0.5276904047347517,Low,safer,0.097292,-0.012865259740259653,0,0.027777777777777776,0.006692340507186429,0.014658066798187546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2026-03-29 21:01:27.355962,XAUT,Tether Gold,4493.78,2514829018.0,38,187645369.0,0.11231,0.20972099299572325,0.0746155574223615,0.6430509141577843,Low,safer,4634.78,0.03137670290935471,1,0.02631578947368421,0.04798160241084221,0.016922392477836428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2026-03-29 21:01:27.355962,XCN,Onyxcoin,0.00501802,188287222.0,172,5323475.0,-1.0696,0.347690070882769,0.02827316130884336,0.43269515125178326,Medium,speculative,0.00472604,-0.05818629658710006,0,0.005813953488372093,0.012233659808896043,0.0025156694840219956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2026-03-29 21:01:27.355962,XDC,XDC Network,0.03019853,602204786.0,88,6951331.0,-2.24883,-1.047611107456126,0.011543134763462342,0.3299406348152962,Medium,balanced,0.03075426,0.018402551382467866,1,0.011363636363636364,0.0038085492116152787,0.0037493253956283655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2026-03-29 21:01:27.355962,XEC,eCash,6.63e-06,132598603.0,213,3052426.0,-0.89109,-2.4350517077621947,0.023020046448000663,0.31432695472275307,High,speculative,6.73e-06,0.01508295625942683,1,0.004694835680751174,0.0072358210975763775,0.0014757134024542399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2026-03-29 21:01:27.355962,XLM,Stellar,0.164735,5442704309.0,21,87924697.0,-3.72204,4.6527357505742195,0.016154597422205836,0.4497276180628116,Medium,balanced,0.158989,-0.03488026223935412,0,0.047619047619047616,0.007265168619452267,0.021415600860133884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2026-03-29 21:01:27.355962,XMR,Monero,328.63,6062040784.0,17,68912222.0,-2.18195,-8.624352309185964,0.011367825531937234,0.28551233324904474,Medium,balanced,325.85,-0.00845936159206394,0,0.058823529411764705,0.0032456543915914625,0.01679484313229675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2026-03-29 21:01:27.355962,XPL,Plasma,0.087661,207954112.0,162,28844113.0,-3.34401,-4.77695310289248,0.13870422047725606,0.3451331803233694,Medium,speculative,0.115765,0.3205986698759996,1,0.006172839506172839,0.047871428737589206,0.002130451730391169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2026-03-29 21:01:27.355962,XRP,XRP,1.32,81154182882.0,5,1175086596.0,-1.66193,-4.459807941240978,0.014479679965586028,0.36721160749442955,Low,balanced,1.3,-0.015151515151515164,0,0.2,0.005317106556167732,0.07344232149888591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,2026-03-29 21:01:27.355962,XTZ,Tezos,0.340555,367799869.0,114,9647951.0,-2.58135,-9.859299444840111,0.02623152375293532,0.22471565955532574,Medium,balanced,0.34151,0.0028042460101892017,0,0.008771929824561403,0.005894634161282055,0.0019711899960993483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2026-03-29 21:01:27.355962,ZANO,Zano,9.83,149673756.0,202,1843342.0,-1.00244,0.49716473366902003,0.012315732893079799,0.384691587027444,High,speculative,9.59,-0.024415055951169908,0,0.0049504950495049506,0.004737758832044962,0.0019044137971655644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2026-03-29 21:01:27.355962,ZBCN,Zebec Network,0.00229263,224540083.0,152,4312044.0,-0.18381,-0.564292707425515,0.019203894210727622,0.3822063067355856,Medium,speculative,0.00269656,0.17618630132206256,1,0.006578947368421052,0.007339849481223098,0.0025145151758920103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2026-03-29 21:01:27.355962,ZEC,Zcash,219.17,3638927061.0,30,151908569.0,0.52536,0.6462435369732632,0.04174542837862064,0.6263371726700191,Low,safer,245.48,0.12004380161518458,1,0.03333333333333333,0.026146713582564034,0.0208779057556673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2026-03-29 21:01:27.355962,ZK,ZKsync,0.01704314,163639954.0,189,8645221.0,-1.71882,-3.4086954064104655,0.052830746945822286,0.32603263570159363,Medium,speculative,0.0155696,-0.08645942003644863,0,0.005291005291005291,0.017224547672830357,0.0017250404005375323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2026-03-29 21:01:27.355962,ZRO,LayerZero,1.98,498746610.0,99,21583904.0,-3.02082,1.1483161539124453,0.043276292143619784,0.4278358069803006,Medium,balanced,1.85,-0.06565656565656561,0,0.010101010101010102,0.018515147372380813,0.004321573807881824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
